.headers on

-- Name: Tyra Oberholzer
-- File: Lab03-tyra.sql
-- Date: July 16, 2020

-- 1. What is the order number and the date of each order sold by each employee?

select e.employeeid, e.firstname, e.lastname, o.orderid, o.orderdate from employees e join orders o on e.employeeid = o.employeeid order by e.lastname, e.firstname;
EmployeeID|FirstName|LastName|OrderID|OrderDate
72|Mozzarella di Giovanni|10745|Germany
65|Louisiana Fiery Hot Pepper Sauce|10765|Germany
2|Chang|10766|Germany
7|Uncle Bob's Organic Dried Pears|10766|Germany
68|Scottish Longbreads|10766|Germany
29|Thüringer Rostbratwurst|10772|Germany
59|Raclette Courdavault|10772|Germany
16|Pavlova|10779|Germany
62|Tarte au sucre|10779|Germany
19|Teatime Chocolate Biscuits|10788|Germany
75|Rhönbräu Klosterbier|10788|Germany
29|Thüringer Rostbratwurst|10791|Germany
41|Jack's New England Clam Chowder|10791|Germany
11|Queso Cabrales|10797|Germany
13|Konbu|10799|Germany
24|Guaraná Fantástica|10799|Germany
59|Raclette Courdavault|10799|Germany
26|Gumbär Gummibärchen|10817|Germany
38|Côte de Blaye|10817|Germany
40|Boston Crab Meat|10817|Germany
62|Tarte au sucre|10817|Germany
26|Gumbär Gummibärchen|10825|Germany
53|Perth Pasties|10825|Germany
7|Uncle Bob's Organic Dried Pears|10833|Germany
31|Gorgonzola Telino|10833|Germany
53|Perth Pasties|10833|Germany
59|Raclette Courdavault|10835|Germany
77|Original Frankfurter grüne Soße|10835|Germany
23|Tunnbröd|10845|Germany
35|Steeleye Stout|10845|Germany
42|Singaporean Hokkien Fried Mee|10845|Germany
58|Escargots de Bourgogne|10845|Germany
64|Wimmers gute Semmelknödel|10845|Germany
3|Aniseed Syrup|10849|Germany
26|Gumbär Gummibärchen|10849|Germany
18|Carnarvon Tigers|10853|Germany
24|Guaraná Fantástica|10859|Germany
54|Tourtière|10859|Germany
64|Wimmers gute Semmelknödel|10859|Germany
11|Queso Cabrales|10862|Germany
52|Filo Mix|10862|Germany
38|Côte de Blaye|10865|Germany
39|Chartreuse verte|10865|Germany
20|Sir Rodney's Marmalade|10878|Germany
30|Nord-Ost Matjeshering|10891|Germany
8|Northwoods Cranberry Sauce|10893|Germany
24|Guaraná Fantástica|10893|Germany
29|Thüringer Rostbratwurst|10893|Germany
30|Nord-Ost Matjeshering|10893|Germany
36|Inlagd Sill|10893|Germany
21|Sir Rodney's Scones|10929|Germany
75|Rhönbräu Klosterbier|10929|Germany
77|Original Frankfurter grüne Soße|10929|Germany
6|Grandma's Boysenberry Spread|10934|Germany
13|Konbu|10938|Germany
43|Ipoh Coffee|10938|Germany
60|Camembert Pierrot|10938|Germany
71|Flotemysost|10938|Germany
13|Konbu|10945|Germany
31|Gorgonzola Telino|10945|Germany
6|Grandma's Boysenberry Spread|10952|Germany
28|Rössle Sauerkraut|10952|Germany
21|Sir Rodney's Scones|10956|Germany
47|Zaanse koeken|10956|Germany
51|Manjimup Dried Apples|10956|Germany
7|Uncle Bob's Organic Dried Pears|10962|Germany
13|Konbu|10962|Germany
53|Perth Pasties|10962|Germany
69|Gudbrandsdalsost|10962|Germany
76|Lakkalikööri|10962|Germany
19|Teatime Chocolate Biscuits|10967|Germany
49|Maxilaku|10967|Germany
2|Chang|10991|Germany
70|Outback Lager|10991|Germany
76|Lakkalikööri|10991|Germany
42|Singaporean Hokkien Fried Mee|10996|Germany
41|Jack's New England Clam Chowder|10999|Germany
51|Manjimup Dried Apples|10999|Germany
77|Original Frankfurter grüne Soße|10999|Germany
58|Escargots de Bourgogne|11011|Germany
71|Flotemysost|11011|Germany
19|Teatime Chocolate Biscuits|11012|Germany
60|Camembert Pierrot|11012|Germany
71|Flotemysost|11012|Germany
10|Ikura|11020|Germany
2|Chang|11021|Germany
20|Sir Rodney's Marmalade|11021|Germany
26|Gumbär Gummibärchen|11021|Germany
51|Manjimup Dried Apples|11021|Germany
72|Mozzarella di Giovanni|11021|Germany
55|Pâté chinois|11028|Germany
59|Raclette Courdavault|11028|Germany
13|Konbu|11036|Germany
59|Raclette Courdavault|11036|Germany
12|Queso Manchego La Pastora|11046|Germany
32|Mascarpone Fabioli|11046|Germany
35|Steeleye Stout|11046|Germany
21|Sir Rodney's Scones|11058|Germany
60|Camembert Pierrot|11058|Germany
61|Sirop d'érable|11058|Germany
41|Jack's New England Clam Chowder|11067|Germany
1|Chai|11070|Germany
2|Chang|11070|Germany
16|Pavlova|11070|Germany
31|Gorgonzola Telino|11070|Germany
